mean_1	cx	mut_pb	t_size	k	avg_val	std_val
70	cxTwoPoint	0.05	4	7	1.85550292836	0.0150655965275
70	cxTwoPoint	0.05	6	1	1.8007549693	0.0122145257948
70	cxTwoPoint	0.05	6	3	1.84194499855	0.00519031435818
70	cxTwoPoint	0.05	6	5	1.84671054029	0.0064936528084
70	cxTwoPoint	0.05	6	7	1.84974228771	0.00787082847013
70	cxTwoPoint	0.05	8	1	1.79863369263	0.0145569536315
70	cxTwoPoint	0.05	8	3	1.82791805857	0.00989274227766
70	cxTwoPoint	0.05	8	5	1.84396916022	0.00645356805069
70	cxTwoPoint	0.05	8	7	1.84779316905	0.00807441340727
70	cxTwoPoint	0.075	2	1	1.81713376345	0.00954633081854
70	cxTwoPoint	0.075	2	3	1.8520911831	0.00299300933833
70	cxTwoPoint	0.075	2	5	1.85657986881	0.0081661362859
70	cxTwoPoint	0.075	2	7	1.862315886	0.00828773826474
70	cxTwoPoint	0.075	4	1	1.79917986883	0.00473928063529
70	cxTwoPoint	0.075	4	3	1.85087996225	0.00697357175724
70	cxTwoPoint	0.075	4	5	1.85340482852	0.00744463506827
70	cxTwoPoint	0.075	4	7	1.85542366895	0.00440437973935
70	cxTwoPoint	0.075	6	1	1.80325896994	0.0118872468483
70	cxTwoPoint	0.075	6	3	1.83801368349	0.00589148511242
70	cxTwoPoint	0.075	6	5	1.84839581775	0.00653651058136
70	cxTwoPoint	0.075	6	7	1.85385679063	0.00574273729317
70	cxTwoPoint	0.075	8	1	1.79578984684	0.00925521749611
70	cxTwoPoint	0.075	8	3	1.83906487392	0.0102858704627
70	cxTwoPoint	0.075	8	5	1.85061435539	0.00659211663013
70	cxTwoPoint	0.075	8	7	1.85312179825	0.0120099494069
70	cxTwoPoint	0.1	2	1	1.82038528476	0.00395684384888
70	cxTwoPoint	0.1	2	3	1.85329726639	0.00641082097951
70	cxTwoPoint	0.1	2	5	1.85684067148	0.00538160082311
70	cxTwoPoint	0.1	2	7	1.86647879969	0.00502710838548
70	cxTwoPoint	0.1	4	1	1.80262361033	0.0141692926363
70	cxTwoPoint	0.1	4	3	1.84553703246	0.00454555197841
70	cxTwoPoint	0.1	4	5	1.85613475939	0.00720194839972
70	cxTwoPoint	0.1	4	7	1.85126692162	0.00509672731013
70	cxTwoPoint	0.1	6	1	1.8017175085	0.00954717681478
70	cxTwoPoint	0.1	6	3	1.8445273911	0.0166147924748
70	cxTwoPoint	0.1	6	5	1.8567933542	0.00560559474052
70	cxTwoPoint	0.1	6	7	1.85455202335	0.00914872997534
70	cxTwoPoint	0.1	8	1	1.79142307783	0.012218089023
70	cxTwoPoint	0.1	8	3	1.83982188455	0.00636611427673
70	cxTwoPoint	0.1	8	5	1.85044651789	0.00770391295886
70	cxTwoPoint	0.1	8	7	1.84754392439	0.00461930102528
70	cxTwoPoint	0.125	2	1	1.81997143531	0.00646909044133
70	cxTwoPoint	0.125	2	3	1.85590414616	0.00341066687242
70	cxTwoPoint	0.125	2	5	1.86273314538	0.0047773636977
70	cxTwoPoint	0.125	2	7	1.86486157761	0.00546886984843
70	cxTwoPoint	0.125	4	1	1.80725307007	0.0066830969639
70	cxTwoPoint	0.125	4	3	1.8501841261	0.00984267048142
70	cxTwoPoint	0.125	4	5	1.85374616876	0.0084030254251
70	cxTwoPoint	0.125	4	7	1.85424971235	0.00919524476987
70	cxTwoPoint	0.125	6	1	1.8036012588	0.0121475428926
70	cxTwoPoint	0.125	6	3	1.85375137365	0.00802172309303
70	cxTwoPoint	0.125	6	5	1.85072220284	0.0102302865303
70	cxTwoPoint	0.125	6	7	1.85548028102	0.00413599360781
70	cxTwoPoint	0.125	8	1	1.80312916916	0.00994439462682
70	cxTwoPoint	0.125	8	3	1.84155957614	0.00962706085363
70	cxTwoPoint	0.125	8	5	1.84707613347	0.0105932135522
70	cxTwoPoint	0.125	8	7	1.85904021805	0.00467197371852
70	cxTwoPoint	0.15	2	1	1.82090182704	0.013423917007
70	cxTwoPoint	0.15	2	3	1.85471538337	0.00683073811575
70	cxTwoPoint	0.15	2	5	1.86508833006	0.00295885294791
70	cxTwoPoint	0.15	2	7	1.8636075934	0.00665943574576
70	cxTwoPoint	0.15	4	1	1.80528310459	0.0116903797718
70	cxTwoPoint	0.15	4	3	1.84649323522	0.00538141254969
70	cxTwoPoint	0.15	4	5	1.85536408274	0.00625899216689
70	cxTwoPoint	0.15	4	7	1.85753182681	0.00227988887093
70	cxTwoPoint	0.15	6	1	1.81811015231	0.0111290528254
70	cxTwoPoint	0.15	6	3	1.84547839292	0.012352978995
70	cxTwoPoint	0.15	6	5	1.84517360672	0.0101353259605
70	cxTwoPoint	0.15	6	7	1.85240146094	0.00990942843326
70	cxTwoPoint	0.15	8	1	1.80213037538	0.0115563529529
70	cxTwoPoint	0.15	8	3	1.84178088644	0.00752639026019
70	cxTwoPoint	0.15	8	5	1.85423944175	0.00599229915259
70	cxTwoPoint	0.15	8	7	1.86111070268	0.00813767928538
70	cxTwoPoint	0.175	2	1	1.82642177982	0.00580605735432
70	cxTwoPoint	0.175	2	3	1.85597331007	0.009670981845
70	cxTwoPoint	0.175	2	5	1.86419736188	0.00754987505471
70	cxTwoPoint	0.175	2	7	1.87029973376	0.00503185849831
70	cxTwoPoint	0.175	4	1	1.81328455865	0.00863597195911
70	cxTwoPoint	0.175	4	3	1.84340850498	0.0071070046467
70	cxTwoPoint	0.175	4	5	1.84982007012	0.00978745863063
70	cxTwoPoint	0.175	4	7	1.86252113188	0.00833814473479
70	cxTwoPoint	0.175	6	1	1.80659900153	0.00761197880707
70	cxTwoPoint	0.175	6	3	1.84177360361	0.00277100593124
70	cxTwoPoint	0.175	6	5	1.85519762308	0.0067474085623
70	cxTwoPoint	0.175	6	7	1.8629929319	0.00459744750986
70	cxTwoPoint	0.175	8	1	1.79950265448	0.0182433279851
70	cxTwoPoint	0.175	8	3	1.84805058034	0.00737780853228
70	cxTwoPoint	0.175	8	5	1.84969417083	0.00830450970126
70	cxTwoPoint	0.175	8	7	1.85410150773	0.00228584614964
70	cxTwoPoint	0.2	2	1	1.82074811864	0.014010899392
70	cxTwoPoint	0.2	2	3	1.85283166444	0.00735560600737
70	cxTwoPoint	0.2	2	5	1.86837191448	0.00195033910958
70	cxTwoPoint	0.2	2	7	1.86790597023	0.00561653347243
70	cxTwoPoint	0.2	4	1	1.81446291012	0.00799711170069
70	cxTwoPoint	0.2	4	3	1.84652363928	0.00462134660699
70	cxTwoPoint	0.2	4	5	1.85651708033	0.00671132976294
70	cxTwoPoint	0.2	4	7	1.86193156961	0.00175091137153
70	cxTwoPoint	0.2	6	1	1.80810333263	0.00923893394963
70	cxTwoPoint	0.2	6	3	1.83859732388	0.00830333375499
70	cxTwoPoint	0.2	6	5	1.85231287703	0.00868852133329
70	cxTwoPoint	0.2	6	7	1.85892682684	0.00901589404736
70	cxTwoPoint	0.2	8	1	1.79326083148	0.00749894689789
70	cxTwoPoint	0.2	8	3	1.83869420869	0.00761842137635
70	cxTwoPoint	0.2	8	5	1.85080073503	0.00940296850615
70	cxTwoPoint	0.2	8	7	1.85624380332	0.00616859078498
70	cxUniform	0.05	2	1	1.83492355677	0.00253594888428
70	cxUniform	0.05	2	3	1.86744538939	0.00403829923929
70	cxUniform	0.05	2	5	1.86972885874	0.003476835135
70	cxUniform	0.05	2	7	1.87388132992	0.0038228991775
70	cxUniform	0.05	4	1	1.82849880733	0.00462367520937
70	cxUniform	0.05	4	3	1.85917305422	0.00294006691266
70	cxUniform	0.05	4	5	1.8648435649	0.00220005301929
70	cxUniform	0.05	4	7	1.87116030641	0.00391304985643
70	cxUniform	0.05	6	1	1.81927682444	0.00352207706734
70	cxUniform	0.05	6	3	1.86070322514	0.00325453124491
70	cxUniform	0.05	6	5	1.85992747059	0.00778351191971
70	cxUniform	0.05	6	7	1.86494792495	0.00196942079892
70	cxUniform	0.05	8	1	1.81869255523	0.012123437903
70	cxUniform	0.05	8	3	1.84999523815	0.00855949560772
70	cxUniform	0.05	8	5	1.85790340201	0.00504404173896
70	cxUniform	0.05	8	7	1.8656870664	0.00908294350086
70	cxUniform	0.075	2	1	1.83263654545	0.00590604632395
70	cxUniform	0.075	2	3	1.8638845495	0.00580716806953
70	cxUniform	0.075	2	5	1.87257625473	0.00530731119336
70	cxUniform	0.075	2	7	1.87286578975	0.00505821907302
70	cxUniform	0.075	4	1	1.82896673377	0.00681484166557
70	cxUniform	0.075	4	3	1.86303914839	0.00309847934076
70	cxUniform	0.075	4	5	1.87244237819	0.00395721450769
70	cxUniform	0.075	4	7	1.8698516096	0.00440726548704
70	cxUniform	0.075	6	1	1.81966841592	0.00818258169688
70	cxUniform	0.075	6	3	1.85784682442	0.00419338421296
70	cxUniform	0.075	6	5	1.8605192966	0.0023758417081
70	cxUniform	0.075	6	7	1.86654016078	0.00178772144685
70	cxUniform	0.075	8	1	1.81291212855	0.0111386148207
70	cxUniform	0.075	8	3	1.85306840449	0.0033567287409
70	cxUniform	0.075	8	5	1.85564172573	0.00286581665685
70	cxUniform	0.075	8	7	1.86505097984	0.00440113710429
70	cxUniform	0.1	2	1	1.83643590625	0.00838426255843
70	cxUniform	0.1	2	3	1.86620504443	0.00429606810738
70	cxUniform	0.1	2	5	1.87256236621	0.00328817553843
70	cxUniform	0.1	2	7	1.87455723819	0.00119631181736
70	cxUniform	0.1	4	1	1.82893325121	0.0079377866077
70	cxUniform	0.1	4	3	1.86285047876	0.00303928276324
70	cxUniform	0.1	4	5	1.86765655217	0.00444867242998
70	cxUniform	0.1	4	7	1.87171356231	0.00414876639539
70	cxUniform	0.1	6	1	1.82958130685	0.00545500244704
70	cxUniform	0.1	6	3	1.85879756196	0.00686279317725
70	cxUniform	0.1	6	5	1.86724764522	0.00538978599386
70	cxUniform	0.1	6	7	1.86391566846	0.00627909603261
70	cxUniform	0.1	8	1	1.81721976843	0.0113477638652
70	cxUniform	0.1	8	3	1.85231618753	0.00506627567646
70	cxUniform	0.1	8	5	1.86482605066	0.00485721346172
70	cxUniform	0.1	8	7	1.86606083843	0.0031273903811
70	cxUniform	0.125	2	1	1.8356819092	0.00821079112329
70	cxUniform	0.125	2	3	1.86560900577	0.00372579546091
70	cxUniform	0.125	2	5	1.87200841255	0.00310001138873
70	cxUniform	0.125	2	7	1.8765816134	0.00222291016659
70	cxUniform	0.125	4	1	1.82733897723	0.00365261959685
70	cxUniform	0.125	4	3	1.8658273402	0.0048842470247
70	cxUniform	0.125	4	5	1.86875012044	0.00393503600825
70	cxUniform	0.125	4	7	1.87256480062	0.00237398623088
70	cxUniform	0.125	6	1	1.81924959948	0.00636565631442
70	cxUniform	0.125	6	3	1.85978870219	0.00464306933784
70	cxUniform	0.125	6	5	1.8682110698	0.00452625997408
70	cxUniform	0.125	6	7	1.86720153854	0.00782842856
70	cxUniform	0.125	8	1	1.82712482099	0.0102089732131
70	cxUniform	0.125	8	3	1.85870627366	0.00603266723647
70	cxUniform	0.125	8	5	1.86328952873	0.00400597479255
70	cxUniform	0.125	8	7	1.86720003653	0.00535667826216
70	cxUniform	0.15	2	1	1.83245559186	0.00666529069217
70	cxUniform	0.15	2	3	1.86870941129	0.00518875876738
70	cxUniform	0.15	2	5	1.86957668874	0.00206082656952
70	cxUniform	0.15	2	7	1.87232757248	0.000897774146702
70	cxUniform	0.15	4	1	1.8282073961	0.00515223699417
70	cxUniform	0.15	4	3	1.86410473763	0.00431959260118
70	cxUniform	0.15	4	5	1.86745449607	0.00319995435927
70	cxUniform	0.15	4	7	1.87450570838	0.0024759303852
70	cxUniform	0.15	6	1	1.82289144515	0.00827626546862
70	cxUniform	0.15	6	3	1.86280790234	0.00162814439221
70	cxUniform	0.15	6	5	1.86662430934	0.00353005732513
70	cxUniform	0.15	6	7	1.86960619937	0.00426598995792
70	cxUniform	0.15	8	1	1.82082332264	0.00685131876629
70	cxUniform	0.15	8	3	1.85580499345	0.00540612719924
70	cxUniform	0.15	8	5	1.86429679393	0.00355734653322
70	cxUniform	0.15	8	7	1.86888137342	0.00458739199793
70	cxUniform	0.175	2	1	1.84110879463	0.0040665225338
70	cxUniform	0.175	2	3	1.86783633876	0.00322137318034
70	cxUniform	0.175	2	5	1.87281166293	0.00330040954987
70	cxUniform	0.175	2	7	1.87895635866	0.00356264807229
70	cxUniform	0.175	4	1	1.83521213951	0.00380876537556
70	cxUniform	0.175	4	3	1.86433771288	0.00632314748516
70	cxUniform	0.175	4	5	1.86652699834	0.00422781023737
70	cxUniform	0.175	4	7	1.87066043772	0.004261790636
70	cxUniform	0.175	6	1	1.82633885792	0.00900785683731
70	cxUniform	0.175	6	3	1.86514468851	0.00435644747622
70	cxUniform	0.175	6	5	1.86956281476	0.00223608273285
70	cxUniform	0.175	6	7	1.87149943335	0.00269880810888
70	cxUniform	0.175	8	1	1.81643813198	0.00744117116697
70	cxUniform	0.175	8	3	1.85723998049	0.005856703399
70	cxUniform	0.175	8	5	1.86225441767	0.00283037285404
70	cxUniform	0.175	8	7	1.86758059668	0.00331399839949
70	cxUniform	0.2	2	1	1.83222646035	0.00669226551933
70	cxUniform	0.2	2	3	1.86926817	0.00373545274599
70	cxUniform	0.2	2	5	1.87422598583	0.00445040732484
70	cxUniform	0.2	2	7	1.87885152011	0.00343183493623
70	cxUniform	0.2	4	1	1.83127281542	0.00919603087097
70	cxUniform	0.2	4	3	1.86234434017	0.00299370136266
70	cxUniform	0.2	4	5	1.87198518126	0.00115469815392
70	cxUniform	0.2	4	7	1.87288228772	0.0031136010917
70	cxUniform	0.2	6	1	1.82549243768	0.00605067141027
70	cxUniform	0.2	6	3	1.85732929891	0.00798546747511
70	cxUniform	0.2	6	5	1.86835678057	0.00526127350202
70	cxUniform	0.2	6	7	1.87115281868	0.00479488179944
70	cxUniform	0.2	8	1	1.81692551686	0.0037624338836
70	cxUniform	0.2	8	3	1.85508365997	0.00551348980166
70	cxUniform	0.2	8	5	1.86274753154	0.00490321918152
70	cxUniform	0.2	8	7	1.87097897576	0.00617178421723
80	cxOnePoint	0.05	2	1	1.79852230254	0.00710327357535
80	cxOnePoint	0.05	2	3	1.8327511907	0.0103953162776
80	cxOnePoint	0.05	2	5	1.84687667496	0.00751526864801
80	cxOnePoint	0.05	2	7	1.85065522167	0.00761917383995
80	cxOnePoint	0.05	4	1	1.78753996348	0.00596286983312
80	cxOnePoint	0.05	4	3	1.83146505004	0.0106665629095
80	cxOnePoint	0.05	4	5	1.83489902156	0.00938885705432
80	cxOnePoint	0.05	4	7	1.84120243391	0.00742708803957
80	cxOnePoint	0.05	6	1	1.77261198713	0.00956008311933
80	cxOnePoint	0.05	6	3	1.83364253402	0.0126506549064
80	cxOnePoint	0.05	6	5	1.83822998223	0.00885264091004
80	cxOnePoint	0.05	6	7	1.83795116046	0.00693481545007
80	cxOnePoint	0.05	8	1	1.77566143647	0.00914471927708
80	cxOnePoint	0.05	8	3	1.83015647409	0.0136853397394
80	cxOnePoint	0.05	8	5	1.83899930168	0.00554402272117
80	cxOnePoint	0.05	8	7	1.83642982587	0.0119734893923
80	cxOnePoint	0.075	2	1	1.7981496756	0.00629743050279
80	cxOnePoint	0.075	2	3	1.83211277759	0.00735709178486
80	cxOnePoint	0.075	2	5	1.84502232697	0.00528283593732
80	cxOnePoint	0.075	2	7	1.85088346363	0.00760064051339
80	cxOnePoint	0.075	4	1	1.78289198484	0.0127947263116
80	cxOnePoint	0.075	4	3	1.83624008368	0.00852878229043
80	cxOnePoint	0.075	4	5	1.83724300118	0.00865231391805
80	cxOnePoint	0.075	4	7	1.85047939488	0.00684564541041
80	cxOnePoint	0.075	6	1	1.77786632036	0.0151202658676
80	cxOnePoint	0.075	6	3	1.83896964225	0.0108540152159
80	cxOnePoint	0.075	6	5	1.84137868908	0.00552153720584
80	cxOnePoint	0.075	6	7	1.84454455234	0.00759598423428
80	cxOnePoint	0.075	8	1	1.78401971052	0.0152264873895
80	cxOnePoint	0.075	8	3	1.83615195459	0.0104198264429
80	cxOnePoint	0.075	8	5	1.84188478413	0.0162287634999
80	cxOnePoint	0.075	8	7	1.85072022151	0.00528421864813
80	cxOnePoint	0.1	2	1	1.80294344277	0.0105073176054
80	cxOnePoint	0.1	2	3	1.84780750523	0.00983952931147
80	cxOnePoint	0.1	2	5	1.84769000721	0.00960793437597
80	cxOnePoint	0.1	2	7	1.85237592098	0.0107874737448
80	cxOnePoint	0.1	4	1	1.78226136479	0.00853624078687
80	cxOnePoint	0.1	4	3	1.83804346882	0.00581955083158
80	cxOnePoint	0.1	4	5	1.85129891013	0.00838761677469
80	cxOnePoint	0.1	4	7	1.85372996696	0.00853624398631
80	cxOnePoint	0.1	6	1	1.78367786059	0.0179170399546
80	cxOnePoint	0.1	6	3	1.84039492896	0.00968372864916
80	cxOnePoint	0.1	6	5	1.84382450042	0.00510601097288
80	cxOnePoint	0.1	6	7	1.84825478469	0.0122239111516
80	cxOnePoint	0.1	8	1	1.78479921541	0.0128110176291
80	cxOnePoint	0.1	8	3	1.82467713318	0.00522836061803
80	cxOnePoint	0.1	8	5	1.83655955064	0.00662197458212
80	cxOnePoint	0.1	8	7	1.84312597317	0.0120382195031
80	cxOnePoint	0.125	2	1	1.79321538492	0.0127881972438
80	cxOnePoint	0.125	2	3	1.84027676699	0.0130278426275
80	cxOnePoint	0.125	2	5	1.84919948019	0.00742686942823
80	cxOnePoint	0.125	2	7	1.85051777567	0.00562933252489
80	cxOnePoint	0.125	4	1	1.80474423549	0.00671858151302
80	cxOnePoint	0.125	4	3	1.83560608402	0.00678471885553
80	cxOnePoint	0.125	4	5	1.84184668862	0.0115151740558
80	cxOnePoint	0.125	4	7	1.84452820085	0.0119593006921
80	cxOnePoint	0.125	6	1	1.79039069728	0.0176600305961
80	cxOnePoint	0.125	6	3	1.83707350896	0.0109568020584
80	cxOnePoint	0.125	6	5	1.85416693661	0.010134192907
80	cxOnePoint	0.125	6	7	1.85005516161	0.00937380513471
80	cxOnePoint	0.125	8	1	1.79694715781	0.0138588726547
80	cxOnePoint	0.125	8	3	1.83723028052	0.0173145002934
80	cxOnePoint	0.125	8	5	1.8455641227	0.00647759569634
80	cxOnePoint	0.125	8	7	1.83884384352	0.0127630494031
80	cxOnePoint	0.15	2	1	1.80059267625	0.0130023199521
80	cxOnePoint	0.15	2	3	1.84330869372	0.00619873296855
80	cxOnePoint	0.15	2	5	1.85522957504	0.00688514964805
80	cxOnePoint	0.15	2	7	1.85679385555	0.0103452059454
80	cxOnePoint	0.15	4	1	1.79212069906	0.0164486106992
80	cxOnePoint	0.15	4	3	1.84429594879	0.0117423985322
80	cxOnePoint	0.15	4	5	1.84336909404	0.00723977619948
80	cxOnePoint	0.15	4	7	1.86097601703	0.00436478622587
80	cxOnePoint	0.15	6	1	1.79527050969	0.0151104810117
80	cxOnePoint	0.15	6	3	1.8374121163	0.0100927035493
80	cxOnePoint	0.15	6	5	1.84420246768	0.00775751459093
80	cxOnePoint	0.15	6	7	1.84801030696	0.0107747154965
80	cxOnePoint	0.15	8	1	1.80266771211	0.00681384282142
80	cxOnePoint	0.15	8	3	1.84428511889	0.0069336594816
80	cxOnePoint	0.15	8	5	1.84331521423	0.00870554632091
80	cxOnePoint	0.15	8	7	1.84162555551	0.0139707952987
80	cxOnePoint	0.175	2	1	1.80611095625	0.00708143371688
80	cxOnePoint	0.175	2	3	1.8441736426	0.00753764084737
80	cxOnePoint	0.175	2	5	1.8567244045	0.00657532341632
80	cxOnePoint	0.175	2	7	1.86171590381	0.00543697275537
80	cxOnePoint	0.175	4	1	1.79254397125	0.00949540234066
80	cxOnePoint	0.175	4	3	1.84674292113	0.00934805822012
80	cxOnePoint	0.175	4	5	1.84877399303	0.00667593723827
80	cxOnePoint	0.175	4	7	1.8476065165	0.0079946631842
80	cxOnePoint	0.175	6	1	1.79216134691	0.0098834514684
80	cxOnePoint	0.175	6	3	1.84136929179	0.0115699040062
80	cxOnePoint	0.175	6	5	1.84944416296	0.00900450548848
80	cxOnePoint	0.175	6	7	1.85463989341	0.00969140042126
80	cxOnePoint	0.175	8	1	1.80199205226	0.00821632549085
80	cxOnePoint	0.175	8	3	1.84168729544	0.0168990331112
80	cxOnePoint	0.175	8	5	1.83745765187	0.012174460082
80	cxOnePoint	0.175	8	7	1.85508201322	0.0051691189746
80	cxOnePoint	0.2	2	1	1.80953514402	0.00809597264365
80	cxOnePoint	0.2	2	3	1.84735407023	0.00377254167347
80	cxOnePoint	0.2	2	5	1.85547226101	0.00652332486872
80	cxOnePoint	0.2	2	7	1.86711922319	0.00596196376512
80	cxOnePoint	0.2	4	1	1.80170670796	0.0109265438325
80	cxOnePoint	0.2	4	3	1.84460686916	0.0088447388567
80	cxOnePoint	0.2	4	5	1.84961681079	0.0116974837104
80	cxOnePoint	0.2	4	7	1.85292291591	0.00831484062682
80	cxOnePoint	0.2	6	1	1.78910187021	0.0104448991361
80	cxOnePoint	0.2	6	3	1.83637824428	0.0061920886114
80	cxOnePoint	0.2	6	5	1.83662044666	0.00413024222473
80	cxOnePoint	0.2	6	7	1.85524347266	0.00838371510939
80	cxOnePoint	0.2	8	1	1.78889226085	0.0106730443115
80	cxOnePoint	0.2	8	3	1.83549442172	0.0101751009136
80	cxOnePoint	0.2	8	5	1.85069646374	0.0100395012943
80	cxOnePoint	0.2	8	7	1.85374914213	0.00781313066005
80	cxTwoPoint	0.05	2	1	1.8086755496	0.0110647710887
80	cxTwoPoint	0.05	2	3	1.84006654938	0.00505164018645
80	cxTwoPoint	0.05	2	5	1.85519293914	0.00798470339721
80	cxTwoPoint	0.05	2	7	1.85732879588	0.00403377361619
80	cxTwoPoint	0.05	4	1	1.78495274939	0.0104536755703
80	cxTwoPoint	0.05	4	3	1.84075398225	0.00340339829471
80	cxTwoPoint	0.05	4	5	1.84671423323	0.00866134421849
80	cxTwoPoint	0.05	4	7	1.84472262226	0.00637983037836
80	cxTwoPoint	0.05	6	1	1.78274322731	0.0102852600954
80	cxTwoPoint	0.05	6	3	1.8305537136	0.010354227619
80	cxTwoPoint	0.05	6	5	1.84042587713	0.00458202409495
80	cxTwoPoint	0.05	6	7	1.84737176403	0.0100767906651
80	cxTwoPoint	0.05	8	1	1.78256854517	0.0192662400407
80	cxTwoPoint	0.05	8	3	1.83177999348	0.0095968385389
80	cxTwoPoint	0.05	8	5	1.845474908	0.00704072924818
80	cxTwoPoint	0.05	8	7	1.84204132895	0.0110363606922
80	cxTwoPoint	0.075	2	1	1.80236138472	0.00978716719058
80	cxTwoPoint	0.075	2	3	1.84160950489	0.0033716196477
80	cxTwoPoint	0.075	2	5	1.85101595547	0.00733587241353
80	cxTwoPoint	0.075	2	7	1.86261627324	0.0019769373837
80	cxTwoPoint	0.075	4	1	1.79922084739	0.0115652230095
80	cxTwoPoint	0.075	4	3	1.83377012002	0.0117998627139
80	cxTwoPoint	0.075	4	5	1.84176779202	0.00456535649828
80	cxTwoPoint	0.075	4	7	1.85157120686	0.00941665560523
80	cxTwoPoint	0.075	6	1	1.78795622741	0.00795241054603
80	cxTwoPoint	0.075	6	3	1.82998550923	0.00796129987005
80	cxTwoPoint	0.075	6	5	1.83469035165	0.0134193086127
80	cxTwoPoint	0.075	6	7	1.83817015729	0.00808561459247
80	cxTwoPoint	0.075	8	1	1.80377150281	0.00825380770002
80	cxTwoPoint	0.075	8	3	1.82894543997	0.00988153595958
80	cxTwoPoint	0.075	8	5	1.84036660252	0.0107759986183
80	cxTwoPoint	0.075	8	7	1.85251499914	0.00768728640743
80	cxTwoPoint	0.1	2	1	1.79948993194	0.012048008994
80	cxTwoPoint	0.1	2	3	1.84715807392	0.00700082995631
80	cxTwoPoint	0.1	2	5	1.85293724332	0.0086724180846
80	cxTwoPoint	0.1	2	7	1.86479951959	0.00719737617063
80	cxTwoPoint	0.1	4	1	1.80011797921	0.00950403576022
80	cxTwoPoint	0.1	4	3	1.83942052402	0.00668305467424
80	cxTwoPoint	0.1	4	5	1.84751834895	0.00765646986427
80	cxTwoPoint	0.1	4	7	1.85429846042	0.00954006199314
80	cxTwoPoint	0.1	6	1	1.79087124802	0.00801705843813
80	cxTwoPoint	0.1	6	3	1.82667507588	0.00548218290887
80	cxTwoPoint	0.1	6	5	1.84193689145	0.0129169945355
80	cxTwoPoint	0.1	6	7	1.85540713535	0.0065171472324
80	cxTwoPoint	0.1	8	1	1.78776191534	0.00908785852626
80	cxTwoPoint	0.1	8	3	1.84314614615	0.00799177236623
80	cxTwoPoint	0.1	8	5	1.84410287938	0.00962643067018
80	cxTwoPoint	0.1	8	7	1.84484690213	0.00946283434882
80	cxTwoPoint	0.125	2	1	1.81593996866	0.00762806399001
80	cxTwoPoint	0.125	2	3	1.84992030032	0.00635887346008
80	cxTwoPoint	0.125	2	5	1.85891080573	0.00884641853515
80	cxTwoPoint	0.125	2	7	1.85931545773	0.0076771569467
80	cxTwoPoint	0.125	4	1	1.80590359678	0.0102253735309
80	cxTwoPoint	0.125	4	3	1.83327573383	0.0085377820382
80	cxTwoPoint	0.125	4	5	1.84490572768	0.00665390163484
80	cxTwoPoint	0.125	4	7	1.85228005324	0.00325273177459
80	cxTwoPoint	0.125	6	1	1.79547571807	0.0063312454814
80	cxTwoPoint	0.125	6	3	1.84271797064	0.00642410970378
80	cxTwoPoint	0.125	6	5	1.85518041168	0.00545799508244
80	cxTwoPoint	0.125	6	7	1.8455390749	0.00737018444669
80	cxTwoPoint	0.125	8	1	1.79192556037	0.00908530643881
80	cxTwoPoint	0.125	8	3	1.83472354072	0.0054830510996
80	cxTwoPoint	0.125	8	5	1.83598455414	0.00982781871906
80	cxTwoPoint	0.125	8	7	1.84724151716	0.00818274098636
80	cxTwoPoint	0.15	2	1	1.80400478586	0.00820445158639
80	cxTwoPoint	0.15	2	3	1.855741033	0.00950179947673
80	cxTwoPoint	0.15	2	5	1.86563985272	0.00233316773222
80	cxTwoPoint	0.15	2	7	1.86323549765	0.00356132114582
80	cxTwoPoint	0.15	4	1	1.79509073968	0.00884855047322
80	cxTwoPoint	0.15	4	3	1.84333296501	0.0106812366409
80	cxTwoPoint	0.15	4	5	1.85143796759	0.00819021372764
80	cxTwoPoint	0.15	4	7	1.85688872479	0.00767426981693
80	cxTwoPoint	0.15	6	1	1.79215586399	0.009714569985
80	cxTwoPoint	0.15	6	3	1.84291889192	0.00459329160402
80	cxTwoPoint	0.15	6	5	1.85022371933	0.00819719870659
80	cxTwoPoint	0.15	6	7	1.85095336111	0.00560514805591
80	cxTwoPoint	0.15	8	1	1.79189508148	0.0129864928752
80	cxTwoPoint	0.15	8	3	1.84964342674	0.00739144913458
80	cxTwoPoint	0.15	8	5	1.85221854315	0.00996624197205
80	cxTwoPoint	0.15	8	7	1.84744345417	0.0109845143085
80	cxTwoPoint	0.175	2	1	1.81379688862	0.00417235476486
80	cxTwoPoint	0.175	2	3	1.84976886488	0.00357478800558
80	cxTwoPoint	0.175	2	5	1.85322321365	0.00288047898653
80	cxTwoPoint	0.175	2	7	1.86275769653	0.00911087100816
80	cxTwoPoint	0.175	4	1	1.80783713234	0.0122555657539
80	cxTwoPoint	0.175	4	3	1.84625776893	0.0100941729651
80	cxTwoPoint	0.175	4	5	1.85454743482	0.00472198577083
80	cxTwoPoint	0.175	4	7	1.85429494952	0.00695839130353
80	cxTwoPoint	0.175	6	1	1.79985496123	0.00875565519075
80	cxTwoPoint	0.175	6	3	1.83776716841	0.00636105643856
80	cxTwoPoint	0.175	6	5	1.84888822579	0.00774791509032
80	cxTwoPoint	0.175	6	7	1.85154268381	0.0142293829122
80	cxTwoPoint	0.175	8	1	1.78935454939	0.0121125346163
80	cxTwoPoint	0.175	8	3	1.83749481841	0.0133101467094
80	cxTwoPoint	0.175	8	5	1.84774001213	0.012878403038
